"FILE_NAME","FILE_LABEL","FIELD_NAME","FIELD_FORMAT","FIELD_DESC","FIELD_CODE"
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.CC_Posterior","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.CSF","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.Left.Accumbens.area","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.Left.Amygdala","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.Left.Caudate","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.Left.Cerebellum.Cortex","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.Left.Cerebellum.White.Matter","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.Left.Cerebral.White.Matter","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.Left.Hippocampus","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.Left.Inf.Lat.Vent","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.Left.Lateral.Ventricle","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.Left.Pallidum","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.Left.Putamen","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.Left.Thalamus","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.Left.VentralDC","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.Left.choroid.plexus","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.Left.vessel","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.Optic.Chiasm","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.Right.Accumbens.area","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.Right.Amygdala","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.Right.Caudate","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.Right.Cerebellum.Cortex","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.Right.Cerebellum.White.Matter","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.Right.Cerebral.White.Matter","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.Right.Hippocampus","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.Right.Inf.Lat.Vent","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.Right.Lateral.Ventricle","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.Right.Pallidum","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.Right.Putamen","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.Right.Thalamus","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.Right.VentralDC","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.Right.choroid.plexus","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.Right.vessel","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.Unknown","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.WM.hypointensities","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.ctx.lh.bankssts","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.ctx.lh.caudalanteriorcingulate","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.ctx.lh.caudalmiddlefrontal","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.ctx.lh.cuneus","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.ctx.lh.entorhinal","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.ctx.lh.frontalpole","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.ctx.lh.fusiform","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.ctx.lh.inferiorparietal","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.ctx.lh.inferiortemporal","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.ctx.lh.insula","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.ctx.lh.isthmuscingulate","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.ctx.lh.lateraloccipital","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.ctx.lh.lateralorbitofrontal","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.ctx.lh.lingual","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.ctx.lh.medialorbitofrontal","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.ctx.lh.middletemporal","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.ctx.lh.paracentral","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.ctx.lh.parahippocampal","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.ctx.lh.parsopercularis","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.ctx.lh.parsorbitalis","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.ctx.lh.parstriangularis","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.ctx.lh.pericalcarine","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.ctx.lh.postcentral","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.ctx.lh.posteriorcingulate","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.ctx.lh.precentral","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.ctx.lh.precuneus","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.ctx.lh.rostralanteriorcingulate","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.ctx.lh.rostralmiddlefrontal","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.ctx.lh.superiorfrontal","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.ctx.lh.superiorparietal","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.ctx.lh.superiortemporal","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.ctx.lh.supramarginal","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.ctx.lh.temporalpole","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.ctx.lh.transversetemporal","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.ctx.rh.bankssts","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.ctx.rh.caudalanteriorcingulate","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.ctx.rh.caudalmiddlefrontal","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.ctx.rh.cuneus","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.ctx.rh.entorhinal","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.ctx.rh.frontalpole","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.ctx.rh.fusiform","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.ctx.rh.inferiorparietal","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.ctx.rh.inferiortemporal","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.ctx.rh.insula","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.ctx.rh.isthmuscingulate","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.ctx.rh.lateraloccipital","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.ctx.rh.lateralorbitofrontal","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.ctx.rh.lingual","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.ctx.rh.medialorbitofrontal","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.ctx.rh.middletemporal","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.ctx.rh.paracentral","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.ctx.rh.parahippocampal","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.ctx.rh.parsopercularis","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.ctx.rh.parsorbitalis","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.ctx.rh.parstriangularis","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.ctx.rh.pericalcarine","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.ctx.rh.postcentral","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.ctx.rh.posteriorcingulate","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.ctx.rh.precentral","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.ctx.rh.precuneus","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.ctx.rh.rostralanteriorcingulate","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.ctx.rh.rostralmiddlefrontal","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.ctx.rh.superiorfrontal","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.ctx.rh.superiorparietal","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.ctx.rh.superiortemporal","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.ctx.rh.supramarginal","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.ctx.rh.temporalpole","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.ctx.rh.transversetemporal","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","Volume_mm3.non.WM.hypointensities","numeric","Volume of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","bi_Accumbens.area","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","bi_Amygdala","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","bi_Caudate","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","bi_Cerebellum.Cortex","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","bi_Cerebellum.White.Matter","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","bi_Cerebral.White.Matter","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","bi_Hippocampus","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","bi_Inf.Lat.Vent","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","bi_Lateral.Ventricle","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","bi_Pallidum","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","bi_Putamen","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","bi_Thalamus","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","bi_VentralDC","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","bi_choroid.plexus","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","bi_vessel","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","bi_bankssts","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","bi_caudalanteriorcingulate","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","bi_caudalmiddlefrontal","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","bi_cuneus","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","bi_entorhinal","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","bi_frontalpole","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","bi_fusiform","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","bi_inferiorparietal","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","bi_inferiortemporal","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","bi_insula","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","bi_isthmuscingulate","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","bi_lateraloccipital","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","bi_lateralorbitofrontal","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","bi_lingual","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","bi_medialorbitofrontal","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","bi_middletemporal","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","bi_paracentral","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","bi_parahippocampal","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","bi_parsopercularis","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","bi_parsorbitalis","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","bi_parstriangularis","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","bi_pericalcarine","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","bi_postcentral","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","bi_posteriorcingulate","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","bi_precentral","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","bi_precuneus","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","bi_rostralanteriorcingulate","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","bi_rostralmiddlefrontal","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","bi_superiorfrontal","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","bi_superiorparietal","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","bi_superiortemporal","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","bi_supramarginal","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","bi_temporalpole","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","bi_transversetemporal","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_Stanford.csv","Imaging - Tau PET (Stanford Pipeline)","bi_totalWM","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","SUBSTUDY","text",NA,NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","BID","text",NA,NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","bi_Accumbens.area","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","bi_Amygdala","numeric","Volume-weighted bilateral Standard Uptake Value Ratios of FreeSurfer brain region",NA
